stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,1.0045853445340795,0.9868251439724307,0.8685203194618225,32,8,0.001,0.1,1e-05,2.0,64,0.15,1.5,0.005,0.85,0.5,0.2,0.2,0.2,0.15,valence_electronic
stage1,1701,0,1.0252084342077987,1.0092641706645398,0.8878218531608582,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage1,1701,0,0.9673012347079107,0.9504775698935033,0.8608269095420837,125,8,0.001,0.01,1e-05,1.0,128,0.25,1.0,0.005,0.75,0.5,0.8,0.5,0.2,0.3,valence_electronic
stage1,1701,0,0.9546814007733363,0.9423650211970471,0.8727028369903564,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
stage1,1701,0,0.992516135298848,0.9742224888606423,0.8440389037132263,16,16,0.001,0.1,1e-06,0.5,64,0.4,1.5,0.01,0.85,1.0,0.8,0.8,0.5,0.05,periodic_electronic
stage1,1701,0,0.9463190871132954,0.9311201207270945,0.8360627889633179,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
stage1,1701,0,1.0422400794197975,1.0231215244872787,0.8788252472877502,32,16,0.0003,0.01,1e-06,0.5,64,0.15,1.5,0.005,0.75,2.0,0.8,0.2,0.5,0.15,ring_geometry
stage1,1701,0,0.989660341828816,0.970899185289082,0.8479109406471252,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage1,1701,0,1.0567039800757334,1.0359376137843959,0.8799248337745667,250,16,0.0003,0.01,1e-06,0.5,64,0.4,1.0,0.0,0.75,0.5,0.5,0.5,0.8,0.05,electronic
stage1,1701,0,0.9494916432868438,0.9347592170772658,0.8480437397956848,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage1,1701,0,0.9490213154950226,0.9351397114374023,0.8272923231124878,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage1,1701,0,1.0243937597892505,1.0040080302783383,0.859343945980072,125,16,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.01,0.75,1.0,0.5,0.8,0.8,0.05,electronic_local
stage1,1701,0,0.9933774335536291,0.9786479800276116,0.8689921498298645,64,4,0.0003,1.0,0.0001,1.0,64,0.15,0.5,0.0,0.75,1.0,0.2,0.5,0.2,0.3,electronic
stage1,1701,0,0.9652774120798372,0.9504778975740046,0.8506242036819458,32,8,0.003,0.1,0.0001,0.5,64,0.4,1.0,0.0,0.6,2.0,0.5,0.5,0.5,0.15,valence
stage1,1701,0,1.013683357478821,0.9984002361408694,0.8920345306396484,250,8,0.003,1.0,1e-05,1.0,64,0.08,0.5,0.0,0.6,2.0,0.5,0.8,0.2,0.15,comprehensive
stage1,1701,0,0.9207944582214517,0.9093031882529371,0.8494460582733154,125,8,0.003,1.0,0.0001,1.0,64,0.08,0.5,0.005,0.75,2.0,0.2,0.5,0.5,0.05,valence
stage1,1701,0,0.9545165029522421,0.9374710702425358,0.829101026058197,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage1,1701,0,0.9499509467360943,0.9309716605916749,0.8313329815864563,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
stage1,1701,0,1.0211420312491293,1.0047425772793157,0.8621087074279785,125,16,0.0003,1.0,0.0001,1.0,64,0.4,0.5,0.005,0.6,2.0,0.5,0.2,0.5,0.15,valence
stage1,1701,0,1.0021924729059373,0.9854010739787904,0.8363249897956848,250,16,0.003,0.1,1e-05,1.0,64,0.15,0.5,0.0,0.6,0.5,0.8,0.8,0.5,0.05,periodic
stage1,1701,0,0.8934338630323725,0.8771498990053659,0.8077331781387329,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage1,1701,0,1.0280397367767982,1.0098985417365587,0.8944129347801208,125,16,0.003,0.01,0.0001,0.5,64,0.4,0.5,0.01,0.75,0.5,0.8,0.8,0.2,0.05,comprehensive
stage1,1701,0,1.000932895762919,0.9852851894451081,0.8811324238777161,125,4,0.001,0.01,1e-05,0.5,128,0.15,1.5,0.01,0.6,2.0,0.8,0.2,0.5,0.05,valence_electronic
stage1,1701,0,0.8852886885536531,0.8694937549121099,0.7948169708251953,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage1,1701,0,1.0702963194405657,1.0548864959567765,0.8993873000144958,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,1.0327300790737193,1.0174635961385745,0.8816359043121338,16,4,0.0003,0.01,0.0001,2.0,128,0.08,0.5,0.01,0.85,0.5,0.2,0.5,0.2,0.3,periodic_electronic
stage2,1701,0,0.8453550480925767,0.8415803255267651,0.7929028868675232,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage2,1701,1,0.8860426882365035,0.8822972584348436,0.8760279417037964,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage2,1701,2,0.8790999884233607,0.8743661238286692,0.8743022680282593,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage2,1701,0,0.863223571492809,0.8599393951196478,0.8108654618263245,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage2,1701,1,0.8759095616402762,0.8718301209429004,0.8626152873039246,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage2,1701,2,0.8352784195362735,0.8304647096287082,0.8495702743530273,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage2,1701,0,0.8366499745803319,0.8327677844329064,0.7995942831039429,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.8820840463837589,0.8786047271070399,0.8795933127403259,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.8324003846749984,0.826843714956426,0.8518308997154236,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.8872109337353493,0.8830494950081984,0.8268217444419861,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,1,0.9281385417561322,0.9244826988499909,0.9050605893135071,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,2,0.8729696870738021,0.8676777998542899,0.8853608965873718,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,0,0.8900772559736603,0.8863664662028884,0.8263946175575256,125,8,0.003,1.0,0.0001,1.0,64,0.08,0.5,0.005,0.75,2.0,0.2,0.5,0.5,0.05,valence
stage2,1701,1,0.90602299253061,0.9025244247331539,0.8757809400558472,125,8,0.003,1.0,0.0001,1.0,64,0.08,0.5,0.005,0.75,2.0,0.2,0.5,0.5,0.05,valence
stage2,1701,2,0.8693163513992984,0.8647546595118032,0.8751136064529419,125,8,0.003,1.0,0.0001,1.0,64,0.08,0.5,0.005,0.75,2.0,0.2,0.5,0.5,0.05,valence
stage2,1701,0,0.9129495102734361,0.9089944686835467,0.8421838283538818,64,8,0.001,0.1,1e-05,1.0,64,0.25,1.0,0.0,0.75,1.0,0.5,0.5,0.5,0.2,baseline
stage2,1701,1,0.9345471044736358,0.9310453022707139,0.9012956619262695,64,8,0.001,0.1,1e-05,1.0,64,0.25,1.0,0.0,0.75,1.0,0.5,0.5,0.5,0.2,baseline
stage2,1701,2,0.915144377477061,0.9088231695169643,0.8871343731880188,64,8,0.001,0.1,1e-05,1.0,64,0.25,1.0,0.0,0.75,1.0,0.5,0.5,0.5,0.2,baseline
stage2,1701,0,0.8862400629839186,0.8818646024134802,0.817084014415741,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,1,0.9052977862091397,0.9016594474401836,0.885110080242157,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,2,0.8700620299325883,0.8648812126335517,0.8731738328933716,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,0,0.8842268175870631,0.8794053102849635,0.8133025765419006,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,1,0.8977432671393281,0.8932449992810343,0.8801915645599365,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,2,0.8785844817732491,0.8734834088646335,0.8802716732025146,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,0,0.8268159009559451,0.824045606241199,0.786493182182312,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,1,0.8931369754081243,0.8909234378176802,0.8876556158065796,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,2,0.8289274522757307,0.8266320695933032,0.8360521793365479,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,3,0.9091638927558021,0.9061349539563696,0.8921435475349426,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,4,0.894293379415416,0.8921348644131382,0.8961343765258789,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,0,0.832618608448681,0.8293675231569417,0.7819309234619141,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,1,0.8946929598930462,0.892134456514435,0.8869146108627319,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,2,0.8564666345939218,0.8529687708764804,0.8515597581863403,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,3,0.9049092360425214,0.9012957128733105,0.8837785720825195,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,4,0.9158937811394826,0.9123376443268798,0.8995407819747925,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,0,0.8318793308482769,0.8285974491120454,0.7804386019706726,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,1,0.8857826978173124,0.8833394912172944,0.8804768323898315,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,2,0.8473485373557769,0.8430916963704292,0.8371844291687012,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,3,0.908951289599111,0.9047284845616124,0.8905273675918579,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
