stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,0.9664638416926323,0.947861819819545,0.8525646924972534,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage1,1701,0,inf,inf,0.8883166313171387,125,8,0.001,0.01,1e-05,1.0,128,0.25,1.0,0.005,0.75,0.5,0.8,0.5,0.2,0.3,valence_electronic
stage1,1701,0,0.9974066599187416,0.9852546898181266,0.8827028870582581,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
stage1,1701,0,1.0871467013572162,1.0717925559943302,0.9143133163452148,16,16,0.001,0.1,1e-06,0.5,64,0.4,1.5,0.01,0.85,1.0,0.8,0.8,0.5,0.05,periodic_electronic
stage1,1701,0,1.0800643689296743,1.0609671226979642,0.8905428051948547,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
stage1,1701,0,inf,inf,0.9544761180877686,32,16,0.0003,0.01,1e-06,0.5,64,0.15,1.5,0.005,0.75,2.0,0.8,0.2,0.5,0.15,ring_geometry
stage1,1701,0,0.9456725686705517,0.9287060486803984,0.8257142901420593,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage1,1701,0,0.9868588063896556,0.9685290373505187,0.8388166427612305,250,16,0.0003,0.01,1e-06,0.5,64,0.4,1.0,0.0,0.75,0.5,0.5,0.5,0.8,0.05,electronic
stage1,1701,0,0.9927699001773478,0.9798968001606586,0.8800793886184692,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage1,1701,0,1.017665100866395,0.9979197503653147,0.8630563020706177,32,16,0.003,0.01,0.0001,2.0,128,0.25,0.5,0.005,0.6,0.5,0.8,0.5,0.8,0.15,electronic_local
stage1,1701,0,0.9841472283917149,0.9675934607872276,0.8621339797973633,64,16,0.001,1.0,0.0001,1.0,64,0.08,0.5,0.0,0.75,2.0,0.5,0.2,0.2,0.05,electronic
stage1,1701,0,1.0566618328997182,1.0374809673751515,0.888008713722229,32,16,0.001,0.1,0.0001,0.5,128,0.15,0.5,0.0,0.6,0.5,0.5,0.2,0.8,0.15,local_environment
stage1,1701,0,1.0156618198305778,0.9966263391521648,0.8727756142616272,32,16,0.001,0.1,0.0001,2.0,128,0.25,0.5,0.01,0.6,0.5,0.8,0.2,0.8,0.05,electronic
stage1,1701,0,0.9613873465102291,0.9473315359423081,0.8468610048294067,250,8,0.0003,1.0,1e-06,0.5,128,0.08,0.5,0.01,0.85,2.0,0.2,0.2,0.8,0.15,electronic
stage1,1701,0,1.0515168730614066,1.032997992542134,0.8878260254859924,16,16,0.0003,0.1,1e-06,1.0,128,0.4,0.5,0.005,0.6,2.0,0.2,0.8,0.2,0.05,electronic
stage1,1701,0,1.0415766976438017,1.0226048958545473,0.8848552107810974,500,16,0.0003,1.0,1e-05,2.0,128,0.15,1.0,0.01,0.75,0.5,0.2,0.8,0.5,0.05,electronic
stage1,1701,0,1.0550388614960857,1.0392291934009108,0.8972242474555969,16,4,0.003,0.1,0.0001,0.5,128,0.08,0.5,0.005,0.85,1.0,0.2,0.8,0.5,0.15,periodic
stage1,1701,0,0.9997969376863264,0.9827480895263945,0.8849314451217651,32,8,0.003,1.0,1e-06,1.0,128,0.15,1.0,0.0,0.85,1.0,0.8,0.8,0.5,0.3,comprehensive
stage1,1701,0,0.9801574908777485,0.9695838459670943,0.8861698508262634,500,4,0.003,1.0,1e-06,0.5,128,0.4,1.5,0.005,0.85,0.5,0.2,0.5,0.2,0.05,electronic_local
stage1,1701,0,0.9295059139062577,0.9171762935152272,0.8454152345657349,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage1,1701,0,1.0343905603843455,1.0164613286957227,0.8790959119796753,16,8,0.001,0.01,1e-05,1.0,128,0.25,0.5,0.0,0.85,1.0,0.2,0.8,0.2,0.3,ring_geometry
stage1,1701,0,1.0119537498600824,0.9974036187627595,0.8965092301368713,500,8,0.003,1.0,1e-05,0.5,128,0.25,1.5,0.005,0.85,0.5,0.2,0.8,0.5,0.05,ring_geometry
stage1,1701,0,inf,inf,0.9005274772644043,32,16,0.003,0.1,0.0001,1.0,64,0.4,1.5,0.005,0.6,2.0,0.8,0.5,0.8,0.3,valence_electronic
stage1,1701,0,inf,inf,0.9461067318916321,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,1.1509802154986333,1.1401997046231411,1.0598888397216797,32,16,0.003,0.1,1e-06,2.0,64,0.08,1.5,0.0,0.75,0.5,0.2,0.8,0.2,0.3,local_environment
stage2,1701,0,0.9104333325129764,0.9064442543515028,0.839170515537262,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage2,1701,1,0.9226434358153446,0.9200372430033883,0.9141262173652649,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage2,1701,2,0.875727448546437,0.8710287561990582,0.8878284096717834,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage2,1701,0,0.8524184718724443,0.8481021641295088,0.7948151230812073,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
