stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,2,0.8205199825389871,0.8141896866822227,0.8438988924026489,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
stage2,1701,0,0.9059207280281103,0.9021695824510043,0.8396155834197998,32,4,0.003,1.0,1e-05,2.0,64,0.08,0.5,0.0,0.75,0.5,0.2,0.8,0.8,0.05,periodic
stage2,1701,1,0.913220245296055,0.9101541138027727,0.9020591378211975,32,4,0.003,1.0,1e-05,2.0,64,0.08,0.5,0.0,0.75,0.5,0.2,0.8,0.8,0.05,periodic
stage2,1701,2,0.900856359336919,0.8959323396835215,0.8941326141357422,32,4,0.003,1.0,1e-05,2.0,64,0.08,0.5,0.0,0.75,0.5,0.2,0.8,0.8,0.05,periodic
confirmation,1701,0,0.877357787608044,0.8755473286854637,0.8080082535743713,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,1701,1,0.9072505138738165,0.9043013825348961,0.8872513771057129,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,1701,2,0.8394434598290756,0.8368790988875238,0.8509534001350403,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,1701,3,0.9203094354228119,0.9175364825268819,0.9028482437133789,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,1701,4,0.9073579095539442,0.9041986336650624,0.9025818109512329,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,2909,0,0.8879106307925774,0.8841385121846174,0.8094199299812317,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,2909,1,0.9316743424949671,0.9283740358431193,0.9019395709037781,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,2909,2,0.8369841959835216,0.8336513463699141,0.8386484980583191,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,2909,3,0.9438334197281812,0.93899686548894,0.914275050163269,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,2909,4,0.9174187633439024,0.9137237642313516,0.9043300151824951,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,4211,0,0.8634962099147752,0.8597957062147942,0.7986575365066528,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,4211,1,0.907745162525297,0.904869406231346,0.8799391984939575,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,4211,2,0.8406469183188312,0.8363737326733056,0.8236761689186096,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,4211,3,0.9179816165207042,0.9126240679116374,0.893646776676178,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,4211,4,0.9044729693755215,0.8990301443831332,0.8876365423202515,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
confirmation,1701,0,0.8892880742519899,0.8864780167437222,0.8072533011436462,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,1701,1,0.8904352319855168,0.8870352173420726,0.8713831901550293,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,1701,2,0.8206185862996112,0.8180215271159419,0.8215416073799133,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,1701,3,0.9366390998875225,0.9329334475080864,0.920466959476471,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,1701,4,0.8849749573349147,0.881610308594288,0.8755465745925903,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,2909,0,0.8744701913655463,0.8709454589556739,0.796346127986908,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,2909,1,0.9010914960774108,0.8975761808474279,0.8801089525222778,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,2909,2,0.833086863604866,0.8296785508990852,0.8347693085670471,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,2909,3,0.9220258534576778,0.917878214750532,0.888745129108429,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,2909,4,0.9075780361384348,0.9032799621657264,0.886753261089325,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,4211,0,0.8916809678200112,0.888277836378929,0.8018994331359863,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,4211,1,0.8953849351392632,0.8927530723810686,0.8814720511436462,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,4211,2,0.835249129789883,0.8312064759652312,0.8287925720214844,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,4211,3,0.9171265143327835,0.911979258170283,0.892217755317688,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
confirmation,4211,4,0.8886690421934125,0.8832457102145511,0.8832001090049744,16,16,0.001,0.1,0.0001,0.5,128,0.08,1.0,0.0,0.75,0.5,0.5,0.5,0.2,0.05,electronic
