stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,2,0.8505171100424154,0.8453101641787171,0.8539528846740723,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage2,1701,0,0.8703851897692794,0.8662963171885781,0.8189134001731873,32,8,0.003,1.0,1e-06,2.0,64,0.08,0.5,0.0,0.6,0.5,0.5,0.2,0.8,0.15,valence
stage2,1701,1,0.88328643625745,0.879397153424456,0.8690553903579712,32,8,0.003,1.0,1e-06,2.0,64,0.08,0.5,0.0,0.6,0.5,0.5,0.2,0.8,0.15,valence
stage2,1701,2,0.8759322614210517,0.8709639492707308,0.8788937926292419,32,8,0.003,1.0,1e-06,2.0,64,0.08,0.5,0.0,0.6,0.5,0.5,0.2,0.8,0.15,valence
confirmation,1701,0,0.8350243654760439,0.8328354855033431,0.7812062501907349,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,1,0.8651311125305581,0.8628919871598697,0.8686228394508362,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,2,0.8300133897596461,0.8278531831384648,0.8399397134780884,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,3,0.8930804742688049,0.8903019686951449,0.883904755115509,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,4,0.8748567812002794,0.8723757806855569,0.8856329917907715,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,0,0.8410005508629483,0.8375011694784047,0.7795780897140503,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,1,0.8830655921283769,0.8809349279959517,0.8786221742630005,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,2,0.8435312634883331,0.839954593007656,0.8482450246810913,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,3,0.8793608069983839,0.8752177231807314,0.8791594505310059,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,4,0.8801207677272328,0.8765490201503985,0.8827428221702576,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,0,0.837105857360411,0.834579614051321,0.7829415202140808,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,1,0.8705164773579219,0.8681084096416674,0.8825600147247314,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,2,0.8300740304500582,0.8255819516515306,0.8267040848731995,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,3,0.8809373134669399,0.8768523204846551,0.8745543360710144,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,4,0.9130654839717529,0.9075740086476907,0.8880409598350525,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,0,0.8478792429606926,0.8456694503548199,0.7972292900085449,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,1,0.8856738279422633,0.8837674541240649,0.8819484710693359,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,2,0.8480738619900751,0.8464660984151163,0.8421725034713745,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,3,0.9083356450978682,0.9049002368119383,0.8920288681983948,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,4,0.9017302958046901,0.8992909470479878,0.9026091694831848,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,0,0.8711581859057294,0.8681456630815625,0.8022313714027405,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,1,0.9132250339880111,0.9105460632633195,0.9040365815162659,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,2,0.8559010067880166,0.852196559647427,0.849590003490448,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,3,0.8967087388045848,0.8931180449755478,0.8877228498458862,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,4,0.9050856595333688,0.9017171733099909,0.9034668803215027,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,4211,0,0.8503775451908842,0.8472024771945733,0.7946990728378296,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,4211,1,0.8882161524061002,0.8859857023849206,0.8905757665634155,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
