stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,0.9658068838155379,0.9488283067023857,0.8388762474060059,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage1,1701,0,1.0319060919427916,1.0168746238511892,0.8854175209999084,32,4,0.003,1.0,1e-05,2.0,64,0.08,0.5,0.0,0.75,0.5,0.2,0.8,0.8,0.05,periodic
stage1,1701,0,1.1039081001535749,1.0897535757986363,0.9304243326187134,125,8,0.0003,0.1,0.0001,1.0,128,0.4,1.5,0.005,0.85,0.5,0.8,0.5,0.2,0.3,electronic_local
stage1,1701,0,0.9984152020665917,0.9820292731203429,0.8585497736930847,32,8,0.001,0.01,0.0001,2.0,128,0.4,1.0,0.005,0.75,0.5,0.5,0.2,0.5,0.15,valence
stage1,1701,0,0.9636357871471976,0.9515929568172782,0.869236171245575,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage1,1701,0,1.0402312029462608,1.023644304579542,0.8876298069953918,64,4,0.0003,1.0,0.0001,1.0,64,0.15,0.5,0.0,0.75,1.0,0.2,0.5,0.2,0.3,electronic
stage1,1701,0,1.0754354347769377,1.0630160763743834,0.9348188042640686,250,4,0.0003,0.01,0.0001,2.0,128,0.08,0.5,0.0,0.85,1.0,0.2,0.5,0.2,0.15,comprehensive
stage1,1701,0,0.9275592797838742,0.9134793165265794,0.8516640067100525,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage1,1701,0,1.0026987580817583,0.9918472896834098,0.9045479893684387,125,4,0.001,0.01,1e-06,2.0,128,0.08,0.5,0.0,0.85,1.0,0.2,0.8,0.5,0.3,electronic_local
stage1,1701,0,1.1130057178711608,1.1003247795828135,0.9491944909095764,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,0.9992351205002509,0.9888543641019657,0.9040546417236328,500,4,0.0003,0.01,1e-06,0.5,128,0.4,1.0,0.01,0.6,1.0,0.5,0.2,0.8,0.3,local_environment
stage1,1701,0,1.0284975640569347,1.011431474839052,0.8804634809494019,32,8,0.001,1.0,1e-06,1.0,64,0.4,1.0,0.01,0.6,1.0,0.8,0.2,0.8,0.15,local_environment
stage1,1701,0,1.091330965897971,1.074035554863893,0.9178916215896606,250,16,0.003,1.0,0.0001,2.0,64,0.4,1.0,0.005,0.75,1.0,0.2,0.8,0.8,0.15,ring_geometry
stage1,1701,0,1.0404414460305393,1.0259019044644568,0.8961961269378662,64,4,0.0003,1.0,0.0001,2.0,64,0.25,1.5,0.01,0.75,2.0,0.8,0.5,0.8,0.05,electronic
stage2,1701,0,0.8762249636740649,0.8727283278525139,0.8397969603538513,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,1,0.8860859191656959,0.8837298458151753,0.8936742544174194,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,2,0.8635068727151545,0.8586763720946857,0.8625925779342651,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,0,0.8700229676816202,0.8659766115821612,0.8221297860145569,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,1,0.8977543882754758,0.8933241155703945,0.8668333292007446,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,2,0.8445321344440422,0.8408452831026857,0.8761455416679382,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,0,0.8819537659436728,0.8773963952493518,0.7957004308700562,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,1,0.8874430871451386,0.8827944570664532,0.8614192008972168,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,2,0.8239288273658336,0.8190682110177383,0.8405288457870483,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,0,0.8988343496261433,0.8942879773851378,0.8337224125862122,64,8,0.001,0.1,1e-05,1.0,64,0.25,1.0,0.0,0.75,1.0,0.5,0.5,0.5,0.2,baseline
stage2,1701,1,0.9228359970260447,0.9191589351599222,0.8897321820259094,64,8,0.001,0.1,1e-05,1.0,64,0.25,1.0,0.0,0.75,1.0,0.5,0.5,0.5,0.2,baseline
stage2,1701,2,0.8704475677325324,0.866152845319406,0.8894484639167786,64,8,0.001,0.1,1e-05,1.0,64,0.25,1.0,0.0,0.75,1.0,0.5,0.5,0.5,0.2,baseline
stage2,1701,0,0.8552263890618533,0.8507678089372074,0.8032807111740112,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,1,0.8954030723692363,0.8916333154926208,0.8787829279899597,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,2,0.8188660819498772,0.8142031615574787,0.8448597192764282,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,0,0.9184131172197421,0.9148359061571618,0.8510624766349792,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage2,1701,1,0.9013598522308514,0.8987376732715376,0.9061799645423889,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage2,1701,2,0.8928316992910066,0.8884020875487848,0.8977080583572388,16,4,0.001,1.0,1e-06,2.0,128,0.15,0.5,0.01,0.85,0.5,0.5,0.2,0.8,0.15,baseline
stage2,1701,0,0.9165332514447612,0.913405261212773,0.8510929346084595,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
