stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,1.0995822324246711,1.0808890706041905,0.9171372056007385,32,8,0.001,0.1,1e-05,2.0,64,0.15,1.5,0.005,0.85,0.5,0.2,0.2,0.2,0.15,valence_electronic
stage1,1701,0,1.0559774210788047,1.0385940425832338,0.8997211456298828,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage1,1701,0,1.0132747814570986,0.9936334686175534,0.8750754594802856,125,8,0.001,0.01,1e-05,1.0,128,0.25,1.0,0.005,0.75,0.5,0.8,0.5,0.2,0.3,valence_electronic
stage1,1701,0,1.0483093679399336,1.036652293032114,0.9369378089904785,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
stage1,1701,0,1.261453602313611,1.2442717171006277,1.0509471893310547,16,16,0.001,0.1,1e-06,0.5,64,0.4,1.5,0.01,0.85,1.0,0.8,0.8,0.5,0.05,periodic_electronic
stage1,1701,0,1.179860133389891,1.164050763167733,0.976732075214386,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
stage1,1701,0,1.1273180416810542,1.1056305551215773,0.9239752292633057,32,16,0.0003,0.01,1e-06,0.5,64,0.15,1.5,0.005,0.75,2.0,0.8,0.2,0.5,0.15,ring_geometry
stage1,1701,0,1.0727190471195909,1.0572470104517524,0.9283953905105591,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage1,1701,0,1.1071399684590049,1.0872243716969714,0.9225632548332214,250,16,0.0003,0.01,1e-06,0.5,64,0.4,1.0,0.0,0.75,0.5,0.5,0.5,0.8,0.05,electronic
stage1,1701,0,1.0320017140860587,1.0187652714279707,0.912186324596405,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
